code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price
696,,,4.13,4,ARGONERO,,,1,0.666666666666667,,,Horas,3.8275
1001,,,4.13,5,MOTORTOOL,,,1,0.666666666666667,,,PZA,0.375
1007,,,4.13,5,EXTENSION ELECTRICA 100 MTS,,,2,1.33333333333333,,,PZA,0.15625
1049,,,4.13,5,CABLE PINZA 25 MTRS,,,1,0.666666666666667,,,PZA,0.71875
1068,,,4.13,5,EQUIPO DE ARGON,,,1,0.666666666666667,,,PZA,0.75
1127,,,4.13,5,ILUMINACION PROVISIONAL,,,1,0.666666666666667,,,PZA,0.1875
1138,,,4.13,5,EXTENSION 440 VOLTS ,,,1,0.666666666666667,,,PZA,0.5
1202,,,4.13,5,"ESMERIL 4""",,,1,0.666666666666667,,,PZA,0.34375
202,,,4.13,5,CARETA PARA SOLDAR CON VISERA,,,1,0.666666666666667,,,PZA,0.0625
295,,,4.13,5,SOLDADORA 225 AMP 110/220V,,,1,0.666666666666667,,,PZA,3.125
895,,,4.13,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.666666666666667,,,PZA,0.71875
4.14,,,,2,Recocido de puntas de las tuberías Ø 3 ¼” ASTME 192,,,,32,210,8,PZA,
141,,,4.14,4,FABRICADOR 1RA,,,2,7.61904761904762E-02,,,Horas,1.4425
2,,,4.14,4,AYUDANTE,,,4,0.152380952380952,,,Horas,1.04625
501,,,4.14,4,PLANIFICADOR,,,0.13,4.9523807707287E-03,,,Horas,2.3325
502,,,4.14,4,SUPERVISOR DE SEGURIDAD,,,0.25,9.52380952380952E-03,,,Horas,2.3325
533,,,4.14,4,CAPATAZ,,,0.5,0.019047619047619,,,Horas,2.0625
1078,,,4.14,5,ANTORCHA,,,2,7.61904761904762E-02,,,PZA,0.125
1244,,,4.14,5,PIROMETRO,,,2,7.61904761904762E-02,,,PZA,0.125
666,,,4.14,5,CARRUCHA DE 2 RUEDAS                                  *,,,2,7.61904761904762E-02,,,PZA,0.325
4.15,,,,2,Mandrilado de puntas tuberías Ø 3 ¼”,,,,32,150,8,PZA,
4047,,,4.15,3,MANTECA VEGETAL,,,0.009,0.009,,,KG,4
2,,,4.15,4,AYUDANTE,,,2,0.106666666666667,,,Horas,1.04625
501,,,4.15,4,PLANIFICADOR,,,0.13,6.93333307902018E-03,,,Horas,2.3325
502,,,4.15,4,SUPERVISOR DE SEGURIDAD,,,0.25,1.33333333333333E-02,,,Horas,2.3325
533,,,4.15,4,CAPATAZ,,,0.5,2.66666666666667E-02,,,Horas,2.0625
538,,,4.15,4,MANDRILADOR,,,1,5.33333333333333E-02,,,Horas,1.4425
1007,,,4.15,5,EXTENSION ELECTRICA 100 MTS,,,1,5.33333333333333E-02,,,PZA,0.15625
1127,,,4.15,5,ILUMINACION PROVISIONAL,,,1,5.33333333333333E-02,,,PZA,0.1875
384,,,4.15,5,COMPRESOR 185 CFM INGERSOLL RAND,,,1,5.33333333333333E-02,,,PZA,18.75
469,,,4.15,5,"MANGUERA PARA AIRE 1"" INC CONEXION CHICAGO",,,15,0.8,,,PZA,0.025
876,,,4.15,5,MANDRILADORA,,,1,5.33333333333333E-02,,,PZA,12.5
882,,,4.15,5,EXPANDER,,,1,5.33333333333333E-02,,,PZA,7.25
%*M,,,4.15,6,TRANSPORTE DE MATERIALES (10%),,,,,,,%,10
4.16,,,,2,Desmontaje de tuberías sopladoras de bagazo,,,,12,60,8,PZA,
141,,,4.16,4,FABRICADOR 1RA,,,1,0.133333333333333,,,Horas,1.4425
2,,,4.16,4,AYUDANTE,,,1,0.133333333333333,,,Horas,1.04625
501,,,4.16,4,PLANIFICADOR,,,0.13,1.73333326975505E-02,,,Horas,2.3325
502,,,4.16,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-02,,,Horas,2.3325
533,,,4.16,4,CAPATAZ,,,0.5,6.66666666666667E-02,,,Horas,2.0625
1007,,,4.16,5,EXTENSION ELECTRICA 100 MTS,,,1,0.133333333333333,,,PZA,0.15625
1086,,,4.16,5,MECATE,,,20,2.66666666666667,,,PZA,0.01625
1127,,,4.16,5,ILUMINACION PROVISIONAL (REFLECTOR),,,1,0.133333333333333,,,PZA,0.1875
432,,,4.16,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.133333333333333,,,PZA,1
666,,,4.16,5,CARRUCHA DE 2 RUEDAS,,,1,0.133333333333333,,,PZA,0.325
4.17,,,,2,Fabricación y montaje de tuberías sopladoras de bagazo (alineando según plano),,,,12,30,8,PZA,
141,,,4.17,4,FABRICADOR 1RA,,,1,0.266666666666667,,,Horas,1.4425
2,,,4.17,4,AYUDANTE,,,1,0.266666666666667,,,Horas,1.04625
501,,,4.17,4,PLANIFICADOR,,,0.13,3.46666653951009E-02,,,Horas,2.3325
502,,,4.17,4,SUPERVISOR DE SEGURIDAD,,,0.25,6.66666666666667E-02,,,Horas,2.3325
533,,,4.17,4,CAPATAZ,,,0.5,0.133333333333333,,,Horas,2.0625
69,,,4.17,4,SOLDADOR DE 1RA,,,0.25,6.66666666666667E-02,,,Horas,1.3775
1007,,,4.17,5,EXTENSION ELECTRICA 100 MTS,,,1,0.266666666666667,,,PZA,0.15625
1049,,,4.17,5,CABLE PINZA 25 MTRS,,,0.25,6.66666666666667E-02,,,PZA,0.71875
1127,,,4.17,5,ILUMINACION PROVISIONAL,,,1,0.266666666666667,,,PZA,0.1875
1138,,,4.17,5,EXTENSION 440 VOLTS ,,,0.25,6.66666666666667E-02,,,PZA,0.5
1416,,,4.17,5,MANDARRIA 2 KG,,,1,0.266666666666667,,,PZA,0.10625
202,,,4.17,5,CARETA PARA SOLDAR CON VISERA,,,0.25,6.66666666666667E-02,,,PZA,0.0625
295,,,4.17,5,SOLDADORA 225 AMP 110/220V,,,0.25,6.66666666666667E-02,,,PZA,3.125
432,,,4.17,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,0.5,0.133333333333333,,,PZA,1
666,,,4.17,5,CARRUCHA DE 2 RUEDAS,,,0.5,0.133333333333333,,,PZA,0.325
4.18,,,,2,Aplicación de soldadura 6010 en tubería sopladora de bagazo,,,,25,14,8,ML,
2,,,4.18,4,AYUDANTE,,,2,1.14285714285714,,,Horas,1.04625
501,,,4.18,4,PLANIFICADOR,,,0.13,7.42857115609305E-02,,,Horas,2.3325
502,,,4.18,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.142857142857143,,,Horas,2.3325
533,,,4.18,4,CAPATAZ,,,0.5,0.285714285714286,,,Horas,2.0625
69,,,4.18,4,SOLDADOR DE 1RA,,,1,0.571428571428571,,,Horas,1.3775
1007,,,4.18,5,EXTENSION ELECTRICA 100 MTS,,,1,0.571428571428571,,,ML,0.15625
1049,,,4.18,5,CABLE PINZA 25 MTRS,,,1,0.571428571428571,,,ML,0.71875
1138,,,4.18,5,EXTENSION 440 VOLTS ,,,1,0.571428571428571,,,ML,0.5
1163,,,4.18,5,CARETA FACIAL,,,1,0.571428571428571,,,ML,0.125
202,,,4.18,5,CARETA PARA SOLDAR CON VISERA,,,1,0.571428571428571,,,ML,0.0625
247,,,4.18,5,PIQUETA BELLOTA 5932-A,,,1,0.571428571428571,,,ML,0.09875
293,,,4.18,5,"ESMERIL DE 7""",,,1,0.571428571428571,,,ML,0.51125
295,,,4.18,5,SOLDADORA 225 AMP 110/220V,,,1,0.571428571428571,,,ML,3.125
895,,,4.18,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.571428571428571,,,ML,0.71875
4.19,,,,2,Montaje de losetas refractarias,,,,510,50,8,PZA,
125,,,4.19,4,ALBAÑIL REFRACTARIO,,,2,0.32,,,Horas,1.4425
2,,,4.19,4,AYUDANTE,,,4,0.64,,,Horas,1.04625
501,,,4.19,4,PLANIFICADOR,,,0.13,2.07999992370605E-02,,,Horas,2.3325
502,,,4.19,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.04,,,Horas,2.3325
533,,,4.19,4,CAPATAZ,,,0.5,0.08,,,Horas,2.0625
235,,,4.19,5,MARTILLO DE GOMA (PEQUEÑO),,,2,0.32,,,PZA,0.00025
239,,,4.19,5,"CUCHARA DE 6""",,,2,0.32,,,PZA,0.01875
25,,,4.19,5,WINCHE DE 500 Kg,,,1,0.16,,,PZA,0.1875
304,,,4.19,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,0.32,,,PZA,0.02375
333,,,4.19,5,PALA RECTANGULAR,,,2,0.32,,,PZA,0.11625
74,,,4.19,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,0.16,,,PZA,0.15625
4.20,,,,2,"Montaje de fibra cerámica 24""x36""",,,,90,80,8,PZA,
1125,,,4.20,4,ALBAÑIL REFRACTARIO,,,1,0.1,,,Horas,1.4425
2,,,4.20,4,AYUDANTE,,,2,0.2,,,Horas,1.04625
501,,,4.20,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,4.20,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,4.20,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
1021,,,4.20,5,PATECLA ,,,1,0.1,,,PZA,0.0875
1086,,,4.20,5,MECATE,,,20,2,,,PZA,0.01625
1415,,,4.20,5,"TENAZA CRESCENT 7"" ",,,1,0.1,,,PZA,0.02375
666,,,4.20,5,CARRUCHA DE 2 RUEDAS,,,1,0.1,,,PZA,0.325
4.21,,,,2,Montaje de forro metálico,,,,50,10,8,M2,
141,,,4.21,4,FABRICADOR 1RA,,,1,0.8,,,Horas,1.4425
2,,,4.21,4,AYUDANTE,,,2,1.6,,,Horas,1.04625
501,,,4.21,4,PLANIFICADOR,,,0.13,0.103999996185303,,,Horas,2.3325
502,,,4.21,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.2,,,Horas,2.3325
533,,,4.21,4,CAPATAZ,,,0.5,0.4,,,Horas,2.0625
1014,,,4.21,5,ESLINGAS DE CARGA,,,1,0.8,,,M2,0.25
1021,,,4.21,5,PATECLA ,,,1,0.8,,,M2,0.0875
1043,,,4.21,5,GRILLETE ,,,2,1.6,,,M2,0.03125
1086,,,4.21,5,MECATE,,,25,20,,,M2,0.01625
1087,,,4.21,5,GUAYA PARA IZAJE,,,1,0.8,,,M2,0.3125
1163,,,4.21,5,CARETA FACIAL,,,1,0.8,,,M2,0.125
432,,,4.21,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.8,,,M2,1
443,,,4.21,5,SEÑORITA DE CADENA 1.5 TON,,,1,0.8,,,M2,0.22625
666,,,4.21,5,CARRUCHA DE 2 RUEDAS,,,1,0.8,,,M2,0.325
4.22,,,,2,Aplicación de soldadura en varilla 6010 y 7018 de 1/8”,,,,60,14,8,ML,
2,,,4.22,4,AYUDANTE,,,2,1.14285714285714,,,Horas,1.04625
501,,,4.22,4,PLANIFICADOR,,,0.13,7.42857115609305E-02,,,Horas,2.3325
502,,,4.22,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.142857142857143,,,Horas,2.3325
533,,,4.22,4,CAPATAZ,,,0.5,0.285714285714286,,,Horas,2.0625
69,,,4.22,4,SOLDADOR DE 1RA,,,1,0.571428571428571,,,Horas,1.3775
1007,,,4.22,5,EXTENSION ELECTRICA 100 MTS,,,1,0.571428571428571,,,ML,0.15625
1049,,,4.22,5,CABLE PINZA 25 MTRS,,,1,0.571428571428571,,,ML,0.71875
1138,,,4.22,5,EXTENSION 440 VOLTS ,,,1,0.571428571428571,,,ML,0.5
1163,,,4.22,5,CARETA FACIAL,,,1,0.571428571428571,,,ML,0.125
202,,,4.22,5,CARETA PARA SOLDAR CON VISERA,,,1,0.571428571428571,,,ML,0.0625
247,,,4.22,5,PIQUETA BELLOTA 5932-A,,,1,0.571428571428571,,,ML,0.09875
293,,,4.22,5,"ESMERIL DE 7""",,,1,0.571428571428571,,,ML,0.51125
295,,,4.22,5,SOLDADORA 225 AMP 110/220V,,,1,0.571428571428571,,,ML,3.125
895,,,4.22,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.571428571428571,,,ML,0.71875
4.23,,,,2,Montaje de cinta de amianto (protección de tubo),,,,30,100,8,ML,
501,,,4.23,4,PLANIFICADOR,,,0.13,1.03999996185303E-02,,,Horas,2.3325
502,,,4.23,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.02,,,Horas,2.3325
533,,,4.23,4,CAPATAZ,,,0.5,0.04,,,Horas,2.0625
721,,,4.23,4,AISLADOR,,,1,0.08,,,Horas,1.4425
1400,,,4.23,5,HERRAMIENTAS MENORES ,,,2,0.16,,,ML,0.2625
4.24,,,,2,"Encofrado y Vaciado de cemento refractario en pared trasera, incluye brocales en hogar, y sellos en unión de paredes y cortina de fuego",,,,2,0.75,8,M3,
2131,,,4.24,3,ANIME E=2 cms LAMINA 2 x 1 Mts,,,1,1,,,LAM,7.98
4390,,,4.24,3,CARTON PIEDRA 4MM 1.20X2.40,,,1,1,,,PZA,18.63
1125,,,4.24,4,ALBAÑIL REFRACTARIO,,,1,10.6666666666667,,,Horas,1.4425
2,,,4.24,4,AYUDANTE,,,3,32,,,Horas,1.04625
501,,,4.24,4,PLANIFICADOR,,,0.13,1.38666661580404,,,Horas,2.3325
502,,,4.24,4,SUPERVISOR DE SEGURIDAD,,,0.25,2.66666666666667,,,Horas,2.3325
533,,,4.24,4,CAPATAZ,,,0.5,5.33333333333333,,,Horas,2.0625
1007,,,4.24,5,EXTENSION ELECTRICA 100 MTS,,,1,10.6666666666667,,,M3,0.15625
1127,,,4.24,5,ILUMINACION PROVISIONAL,,,1,10.6666666666667,,,M3,0.1875
1415,,,4.24,5,"TENAZA CRESCENT 7"" ",,,1,10.6666666666667,,,M3,0.02375
239,,,4.24,5,"CUCHARA DE 6""",,,2,21.3333333333333,,,M3,0.01875
304,,,4.24,5,TOBO PLASTICO CAP= 10 Lts PARA ALBAÑIL,,,2,21.3333333333333,,,M3,0.02375
333,,,4.24,5,PALA RECTANGULAR,,,2,21.3333333333333,,,M3,0.11625
74,,,4.24,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,10.6666666666667,,,M3,0.15625
%*M,,,4.24,6,TRANSPORTE DE MATERIALES ( 1%),,,,,,,%,10
5.1,,,,2,Desmontaje de forro metálico,,,,40,14,8,M2,
141,,,5.1,4,FABRICADOR 1RA,,,1,0.571428571428571,,,Horas,1.4425
2,,,5.1,4,AYUDANTE,,,2,1.14285714285714,,,Horas,1.04625
501,,,5.1,4,PLANIFICADOR,,,0.13,7.42857115609305E-02,,,Horas,2.3325
502,,,5.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.142857142857143,,,Horas,2.3325
533,,,5.1,4,CAPATAZ,,,0.5,0.285714285714286,,,Horas,2.0625
1021,,,5.1,5,PATECLA ,,,1,0.571428571428571,,,M2,0.0875
1043,,,5.1,5,GRILLETE ,,,2,1.14285714285714,,,M2,0.03125
1086,,,5.1,5,MECATE,,,25,14.2857142857143,,,M2,0.01625
1087,,,5.1,5,GUAYA PARA IZAJE,,,1,0.571428571428571,,,M2,0.3125
1163,,,5.1,5,CARETA FACIAL,,,1,0.571428571428571,,,M2,0.125
432,,,5.1,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.571428571428571,,,M2,1
443,,,5.1,5,SEÑORITA DE CADENA 1.5 TON,,,1,0.571428571428571,,,M2,0.22625
666,,,5.1,5,CARRUCHA DE 2 RUEDAS                                  *,,,1,0.571428571428571,,,M2,0.325
5.2,,,,2,"Desmontaje de fibra cerámica 24""x36""",,,,20,80,8,PZA,
2,,,5.2,4,AYUDANTE,,,1,0.1,,,Horas,1.04625
501,,,5.2,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,5.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,5.2,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
721,,,5.2,4,AISLADOR,,,1,0.1,,,Horas,1.4425
1400,,,5.2,5,HERRAMIENTAS MENORES ,,,2,0.2,,,PZA,0.2625
288,,,5.2,5,CARRETILLA PARA CONSTRUCCION,,,1,0.1,,,PZA,0.15625
5.3,,,,2,Desmontaje de losetas refractarias,,,,100,60,8,PZA,
1125,,,5.3,4,ALBAÑIL REFRACTARIO,,,1,0.133333333333333,,,Horas,1.4425
2,,,5.3,4,AYUDANTE,,,2,0.266666666666667,,,Horas,1.04625
501,,,5.3,4,PLANIFICADOR,,,0.13,1.73333326975505E-02,,,Horas,2.3325
502,,,5.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,3.33333333333333E-02,,,Horas,2.3325
533,,,5.3,4,CAPATAZ,,,0.5,6.66666666666667E-02,,,Horas,2.0625
1416,,,5.3,5,MANDARRIA 2 KG,,,1,0.133333333333333,,,PZA,0.10625
170,,,5.3,5,CINCEL PUNTA PLANA 1'' X 10'',,,1,0.133333333333333,,,PZA,0.01625
74,,,5.3,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,1,0.133333333333333,,,PZA,0.15625
5.4,,,,2,Desmontaje de tubería Ø 4” ASTME 192,,,,20,50,8,PZA,
141,,,5.4,4,FABRICADOR 1RA,,,1,0.16,,,Horas,1.4425
2,,,5.4,4,AYUDANTE,,,3,0.48,,,Horas,1.04625
501,,,5.4,4,PLANIFICADOR,,,0.13,2.07999992370605E-02,,,Horas,2.3325
502,,,5.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.04,,,Horas,2.3325
533,,,5.4,4,CAPATAZ,,,0.5,0.08,,,Horas,2.0625
1007,,,5.4,5,EXTENSION ELECTRICA 100 MTS,,,1,0.16,,,PZA,0.15625
1086,,,5.4,5,MECATE,,,20,3.2,,,PZA,0.01625
1127,,,5.4,5,ILUMINACION PROVISIONAL (REFLECTOR),,,1,0.16,,,PZA,0.1875
432,,,5.4,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,0.16,,,PZA,1
666,,,5.4,5,CARRUCHA DE 2 RUEDAS,,,1,0.16,,,PZA,0.325
5.5,,,,2,Preparación de plantillas tubería Ø 4”,,,,20,8,8,PZA,
141,,,5.5,4,FABRICADOR 1RA,,,1,1,,,Horas,1.4425
2,,,5.5,4,AYUDANTE,,,2,2,,,Horas,1.04625
501,,,5.5,4,PLANIFICADOR,,,0.13,0.129999995231628,,,Horas,2.3325
502,,,5.5,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.25,,,Horas,2.3325
533,,,5.5,4,CAPATAZ,,,0.5,0.5,,,Horas,2.0625
69,,,5.5,4,SOLDADOR DE 1RA,,,1,1,,,Horas,1.3775
1001,,,5.5,5,MOTORTOOL,,,1,1,,,PZA,0.375
1007,,,5.5,5,EXTENSION ELECTRICA 100 MTS,,,1,1,,,PZA,0.15625
1049,,,5.5,5,CABLE PINZA 25 MTRS,,,1,1,,,PZA,0.71875
1115,,,5.5,5,ESMERIL RECTO,,,1,1,,,PZA,0.49875
1138,,,5.5,5,EXTENSION 440 VOLTS ,,,1,1,,,PZA,0.5
202,,,5.5,5,CARETA PARA SOLDAR CON VISERA,,,1,1,,,PZA,0.0625
295,,,5.5,5,SOLDADORA 225 AMP 110/220V,,,1,1,,,PZA,3.125
326,,,5.5,5,"TRONZADORA DE 14""",,,1,1,,,PZA,0.5
895,,,5.5,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,1,,,PZA,0.71875
5.6,,,,2,Desencolillado en colectores,,,,20,85,8,PZA,
141,,,5.6,4,FABRICADOR 1RA,,,1,9.41176470588235E-02,,,Horas,1.4425
2,,,5.6,4,AYUDANTE,,,3,0.282352941176471,,,Horas,1.04625
501,,,5.6,4,PLANIFICADOR,,,0.13,1.22352936688591E-02,,,Horas,2.3325
502,,,5.6,4,SUPERVISOR DE SEGURIDAD,,,0.25,2.35294117647059E-02,,,Horas,2.3325
533,,,5.6,4,CAPATAZ,,,0.5,4.70588235294118E-02,,,Horas,2.0625
1007,,,5.6,5,EXTENSION ELECTRICA 100 MTS,,,2,0.188235294117647,,,PZA,0.15625
1115,,,5.6,5,ESMERIL RECTO,,,1,9.41176470588235E-02,,,PZA,0.49875
1127,,,5.6,5,ILUMINACION PROVISIONAL,,,1,9.41176470588235E-02,,,PZA,0.1875
1221,,,5.6,5,BOTADORES ,,,1,9.41176470588235E-02,,,PZA,0.125
1416,,,5.6,5,MANDARRIA 2 KG,,,1,9.41176470588235E-02,,,PZA,0.10625
170,,,5.6,5,CINCEL PUNTA PLANA 1'' X 10'',,,1,9.41176470588235E-02,,,PZA,0.01625
432,,,5.6,5,EQUIPO DE OXIACETILENO C/ACCESORIOS,,,1,9.41176470588235E-02,,,PZA,1
666,,,5.6,5,CARRUCHA DE 2 RUEDAS,,,1,9.41176470588235E-02,,,PZA,0.325
5.7,,,,2,limpieza de colillas en colectores,,,,20,80,8,PZA,
141,,,5.7,4,FABRICADOR 1RA,,,2,0.2,,,Horas,1.4425
2,,,5.7,4,AYUDANTE,,,2,0.2,,,Horas,1.04625
501,,,5.7,4,PLANIFICADOR,,,0.13,1.29999995231628E-02,,,Horas,2.3325
502,,,5.7,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.025,,,Horas,2.3325
533,,,5.7,4,CAPATAZ,,,0.5,0.05,,,Horas,2.0625
1001,,,5.7,5,MOTORTOOL,,,2,0.2,,,PZA,0.375
1007,,,5.7,5,EXTENSION ELECTRICA 100 MTS,,,2,0.2,,,PZA,0.15625
1127,,,5.7,5,ILUMINACION PROVISIONAL,,,2,0.2,,,PZA,0.1875
1424,,,5.7,5,BRUÑIDOR DE ORIFICIOS,,,2,0.2,,,PZA,0.3125
5.8,,,,2,"Corte, limpieza y preparación de punta tubería nueva",,,,40,100,8,PUNTA,
141,,,5.8,4,FABRICADOR 1RA,,,1,0.08,,,Horas,1.4425
2,,,5.8,4,AYUDANTE,,,2,0.16,,,Horas,1.04625
501,,,5.8,4,PLANIFICADOR,,,0.13,1.03999996185303E-02,,,Horas,2.3325
502,,,5.8,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.02,,,Horas,2.3325
533,,,5.8,4,CAPATAZ,,,0.5,0.04,,,Horas,2.0625
1001,,,5.8,5,MOTORTOOL,,,1,0.08,,,PUNTA,0.375
1007,,,5.8,5,EXTENSION ELECTRICA 100 MTS,,,1,0.08,,,PUNTA,0.15625
1115,,,5.8,5,ESMERIL RECTO,,,1,0.08,,,PUNTA,0.49875
1250,,,5.8,5,TRONZADORA INDUSTRIAL,,,1,0.08,,,PUNTA,1
5.9,,,,2,Recocido de puntas de las tuberías Ø 4” ASTME 192”,,,,40,210,8,PZA,
141,,,5.9,4,FABRICADOR 1RA,,,2,7.61904761904762E-02,,,Horas,1.4425
2,,,5.9,4,AYUDANTE,,,4,0.152380952380952,,,Horas,1.04625
501,,,5.9,4,PLANIFICADOR,,,0.13,4.9523807707287E-03,,,Horas,2.3325
502,,,5.9,4,SUPERVISOR DE SEGURIDAD,,,0.25,9.52380952380952E-03,,,Horas,2.3325
533,,,5.9,4,CAPATAZ,,,0.5,0.019047619047619,,,Horas,2.0625
1078,,,5.9,5,ANTORCHA,,,2,7.61904761904762E-02,,,PZA,0.125
1244,,,5.9,5,PIROMETRO,,,2,7.61904761904762E-02,,,PZA,0.125
666,,,5.9,5,CARRUCHA DE 2 RUEDAS                                  *,,,2,7.61904761904762E-02,,,PZA,0.325
5.10,,,,2,Preparación y montaje de tubería Ø 4” ASTME 192,,,,20,30,8,PZA,
141,,,5.10,4,FABRICADOR 1RA,,,1,0.266666666666667,,,Horas,1.4425
2,,,5.10,4,AYUDANTE,,,2,0.533333333333333,,,Horas,1.04625
501,,,5.10,4,PLANIFICADOR,,,0.13,3.46666653951009E-02,,,Horas,2.3325
502,,,5.10,4,SUPERVISOR DE SEGURIDAD,,,0.25,6.66666666666667E-02,,,Horas,2.3325
533,,,5.10,4,CAPATAZ,,,0.5,0.133333333333333,,,Horas,2.0625
69,,,5.10,4,SOLDADOR DE 1RA,,,0.1,0.026666667064031,,,Horas,1.3775
765,,,5.10,4,MONTADOR,,,1,0.266666666666667,,,Horas,1.4425
1021,,,5.10,5,PATECLA ,,,1,0.266666666666667,,,PZA,0.0875
1049,,,5.10,5,CABLE PINZA 25 MTRS,,,0.1,2.66666666666667E-02,,,PZA,0.71875
1086,,,5.10,5,MECATE,,,20,5.33333333333333,,,PZA,0.01625
1127,,,5.10,5,ILUMINACION PROVISIONAL,,,1,0.266666666666667,,,PZA,0.1875
1138,,,5.10,5,EXTENSION 440 VOLTS ,,,0.1,2.66666666666667E-02,,,PZA,0.5
1201,,,5.10,5,REACHER 1.5 TON,,,1,0.266666666666667,,,PZA,0.375
1258,,,5.10,5,EXTENSION ELECTRICA 25 MTS,,,1,0.266666666666667,,,PZA,0.15625
202,,,5.10,5,CARETA PARA SOLDAR CON VISERA,,,0.1,2.66666666666667E-02,,,PZA,0.0625
236,,,5.10,5,"NIVEL DE 3 BURBUJAS 14""",,,1,0.266666666666667,,,PZA,0.02875
295,,,5.10,5,SOLDADORA 225 AMP 110/220V,,,0.1,2.66666666666667E-02,,,PZA,3.125
895,,,5.10,5,CABLE TIERRA ESPECIAL 25 MTS,,,0.1,2.66666666666667E-02,,,PZA,0.71875
5.11,,,,2,"Mandrilado de tubería Ø 4"" en domo",,,,20,130,8,PZA,
4047,,,5.11,3,MANTECA VEGETAL,,,0.009,0.009,,,KG,4
2,,,5.11,4,AYUDANTE,,,2,0.123076923076923,,,Horas,1.04625
501,,,5.11,4,PLANIFICADOR,,,0.13,7.99999970656175E-03,,,Horas,2.3325
502,,,5.11,4,SUPERVISOR DE SEGURIDAD,,,0.25,1.53846153846154E-02,,,Horas,2.3325
533,,,5.11,4,CAPATAZ,,,0.5,3.07692307692308E-02,,,Horas,2.0625
538,,,5.11,4,MANDRILADOR,,,1,6.15384615384615E-02,,,Horas,1.4425
1007,,,5.11,5,EXTENSION ELECTRICA 100 MTS,,,1,6.15384615384615E-02,,,PZA,0.15625
1127,,,5.11,5,ILUMINACION PROVISIONAL,,,1,6.15384615384615E-02,,,PZA,0.1875
384,,,5.11,5,COMPRESOR 185 CFM INGERSOLL RAND,,,1,6.15384615384615E-02,,,PZA,18.75
469,,,5.11,5,"MANGUERA PARA AIRE 1"" INC CONEXION CHICAGO",,,15,0.923076923076923,,,PZA,0.025
876,,,5.11,5,MANDRILADORA,,,1,6.15384615384615E-02,,,PZA,12.5
882,,,5.11,5,EXPANDER,,,1,6.15384615384615E-02,,,PZA,7.25
%*M,,,5.11,6,TRANSPORTE DE MATERIALES (10%),,,,,,,%,10
5.12,,,,2,"Soldadura TIG en tubería Ø 4"" ASTME 192""",,,,20,10,8,PEGAS,
2,,,5.12,4,AYUDANTE,,,1,0.8,,,Horas,1.04625
501,,,5.12,4,PLANIFICADOR,,,0.13,0.103999996185303,,,Horas,2.3325
502,,,5.12,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.2,,,Horas,2.3325
533,,,5.12,4,CAPATAZ,,,0.5,0.4,,,Horas,2.0625
696,,,5.12,4,ARGONERO,,,1,0.8,,,Horas,3.8275
1001,,,5.12,5,MOTORTOOL,,,1,0.8,,,PEGAS,0.375
1007,,,5.12,5,EXTENSION ELECTRICA 100 MTS,,,2,1.6,,,PEGAS,0.15625
1049,,,5.12,5,CABLE PINZA 25 MTRS,,,1,0.8,,,PEGAS,0.71875
1068,,,5.12,5,EQUIPO DE ARGON,,,1,0.8,,,PEGAS,0.75
1127,,,5.12,5,ILUMINACION PROVISIONAL,,,1,0.8,,,PEGAS,0.1875
1138,,,5.12,5,EXTENSION 440 VOLTS ,,,1,0.8,,,PEGAS,0.5
